city,city_name,date,nws_settlement_temp,source,note
NYC,New York (Central Park),2020-09-20,62,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-21,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-22,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-23,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-24,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-25,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-26,73,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-27,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-28,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-29,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-09-30,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-01,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-02,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-03,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-04,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-05,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-06,68,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-07,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-08,63,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-09,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-10,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-11,66,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-12,57,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-13,58,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-14,69,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-15,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-16,62,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-17,59,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-18,62,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-19,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-20,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-21,68,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-22,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-23,69,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-24,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-25,51,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-26,62,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-27,60,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-28,61,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-29,54,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-30,47,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-10-31,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-01,57,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-02,43,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-03,53,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-04,61,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-05,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-06,68,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-07,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-08,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-09,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-10,71,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-11,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-12,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-13,52,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-14,52,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-15,63,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-16,52,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-17,47,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-18,35,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-19,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-20,58,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-21,60,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-22,56,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-23,57,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-24,47,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-25,52,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-26,62,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-27,60,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-28,55,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-29,51,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-11-30,62,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-01,58,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-02,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-03,49,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-04,52,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-05,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-06,38,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-07,40,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-08,38,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-09,39,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-10,48,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-11,51,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-12,54,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-13,58,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-14,40,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-15,38,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-16,32,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-17,32,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-18,30,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-19,28,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-20,37,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-21,37,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-22,42,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-23,41,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-24,58,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-25,59,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-26,32,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-27,37,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-28,49,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-29,37,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-30,39,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2020-12-31,47,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-01,38,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-02,50,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-03,38,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-04,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-05,41,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-06,40,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-07,43,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-08,41,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-09,35,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-10,41,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-11,35,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-12,42,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-13,42,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-14,48,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-15,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-16,46,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-17,45,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-18,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-19,40,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-20,40,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-21,42,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-22,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-23,32,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-24,32,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-25,38,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-26,35,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-27,40,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-28,32,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-29,24,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-30,33,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-01-31,27,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-01,33,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-02,35,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-03,35,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-04,39,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-05,41,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-06,39,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-07,32,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-08,26,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-09,33,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-10,32,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-11,33,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-12,27,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-13,27,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-14,38,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-15,33,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-16,48,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-17,31,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-18,27,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-19,31,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-20,32,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-21,33,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-22,36,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-23,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-24,51,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-25,47,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-26,44,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-27,52,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-02-28,45,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-01,48,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-02,31,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-03,51,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-04,42,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-05,36,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-06,34,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-07,40,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-08,42,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-09,60,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-10,52,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-11,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-12,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-13,48,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-14,50,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-15,37,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-16,37,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-17,46,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-18,45,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-19,42,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-20,56,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-21,59,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-22,56,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-23,62,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-24,56,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-25,67,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-26,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-27,64,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-28,66,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-29,52,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-30,55,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-03-31,61,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-04-01,52,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-04-02,38,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
NYC,New York (Central Park),2021-04-03,51,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
